SENSOR_ID	RUSPCBTHOFANLMK	Module_Number	PCB_Number	Lens_ID	Project	Version	Station	Test_Date(MM/DD/YYYY/Hour:Minute:Second)	Center	0.6Field_Top-Left	0.6Field_Top-Right	0.6Field_Bottom-Right	0.6Field_Bottom-Left	0.6Field_Ave	0.8Field_Top-Left	0.8Field_Top-Right	0.8Field_Bottom-Right	0.8Field_Bottom-Left	0.8Field_Ave	Left_Center	Right_Center	Color_Uniformity	Lens_shading	TpI_Cntr_Prtcle_No	TpI_Out_Prtcle_No	TpI_Cen_Mx_Prtcle_Sz	TpI_Out_Mx_Prtcle_Sz	TpII_Cntr_Prtcle_No	TpII_Out_Prtcle_No	TpII_Cen_Mx_Prtcle_Sz	TpII_Out_Mx_Prtcle_Sz	Blemish_result	Blemish_Crnr	Blemishh_Edge	Blemish_Intrnr	DarkCorner_result	DarkCorner	TV_Distortion_Result_0.75Field	TV_Distortion_Result_0.95Field	FOV_Shift_X	FOV_Tilt_X	FOV_Shift_Y	FOV_Tilt_Y	FOV_Rotate	Left_FOV	Right_FOV	Top_FOV	Bottom_FOV	R/G_Color_Ratio_TL	R/G_Color_Ratio_TR	R/G_Color_Ratio_BL	R/G_Color_Ratio_BR	B/G_Color_Ratio_TL	B/G_Color_Ratio_TR	B/G_Color_Ratio_BL	B/G_Color_Ratio_BR	Low_Light_Noise_AVG_GR	Low_Light_Noise_AVG_R	Low_Light_Noise_AVG_B	Low_Light_Noise_AVG_GB	Low_Light_Noise_STD_GR	Low_Light_Noise_STD_R	Low_Light_Noise_STD_B	Low_Light_Noise_STD_GB	Light_Leakage_Result	LCA_Center	0.6Field_LCA_Top-Left	0.6Field_LCA_Top-Right	0.6Field_LCA_Bottom-Right	0.6Field_LCA_Bottom-Left	0.8Field_LCA_Top-Left	0.8Field_LCA_Top-Right	0.8Field_LCA_Bottom-Right	0.8Field_LCA_Bottom-Left	LCA_Left-Center	LCA_Right-Center	Color_Calibration_Result	Cycle_Time_Calc_SFR	Cycle_Time_POS_Scan	Cycle_Time_Focus_Scan	Cycle_Time_SFR_Test	Cycle_Time_WhiteBoard_Test	Cycle_Time_Low_Light_Test	Total_Cycle_Time(seconds)	
2243f9a8e18caf7f	-----------------O	L13144F0074	0	D33N12009	FM30FF-368H-1	006	AOO	04/04/2013/09:22:31	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
d25aa17795cadf2e	-----------------O	L13144F0073	0	D33N11969	FM30FF-368H-1	006	AOO	04/04/2013/09:22:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
424f469340c10ea4	-----------------O	L13144F0075	0	D33N12040	FM30FF-368H-1	006	AOO	04/04/2013/09:23:16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
f2438f83f0061848	-----------------O	L13144F0076	0	D32N03214	FM30FF-368H-1	006	AOO	04/04/2013/09:23:33	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
e25ad97baa9d93ae	-----------------O	L13144F0048	0	D33N12001	FM30FF-368H-1	006	AOO	04/04/2013/09:24:51	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
f25a75b9d439c726	-----------------O	L13144F0047	0	C31N02643	FM30FF-368H-1	006	AOO	04/04/2013/09:25:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
6253a2dafc3770d8	-----------------O	L13144F0046	0	D33N11985	FM30FF-368H-1	006	AOO	04/04/2013/09:25:49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
32534355ac4ee468	-----------------O	L13144F0045	0	C31N02649	FM30FF-368H-1	006	AOO	04/04/2013/09:26:37	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
f25aba8cfd0af6c9	-----------------O	L13144F0043	0	C31N02651	FM30FF-368H-1	006	AOO	04/04/2013/09:26:57	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
125321962c60b043	-----------------O	L13144F0044	0	C31N02650	FM30FF-368H-1	006	AOO	04/04/2013/09:27:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
b256873ad87a9943	-----------------O	L13144F0042	0	D33N12053	FM30FF-368H-1	006	AOO	04/04/2013/09:27:32	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
f24384275b902d5b	-----------------O	L13144F0041	0	D33N12061	FM30FF-368H-1	006	AOO	04/04/2013/09:28:41	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
62578d3d0162d194	-----------------O	L13144F0071	0	D33N13777	FM30FF-368H-1	006	AOO	04/04/2013/09:29:32	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
a246509b2ce7eb4f	-----------------O	L13144F0072	0	D33N14722	FM30FF-368H-1	006	AOO	04/04/2013/09:29:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
9256c66c92b4ed36	-----------------O	L13144F0070	0	D33N14721	FM30FF-368H-1	006	AOO	04/04/2013/09:30:23	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
12472c8465793522	-----------------O	L13144F0069	0	D33N14003	FM30FF-368H-1	006	AOO	04/04/2013/09:30:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
e24fdf21f23f950f	-----------------O	L13144F0067	0	D33N13994	FM30FF-368H-1	006	AOO	04/04/2013/09:31:14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
8257e3b370b9497d	-----------------O	L13144F0068	0	D33N14011	FM30FF-368H-1	006	AOO	04/04/2013/09:31:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
125fa42d5e600d21	-----------------O	L13144F0066	0	D33N14009	FM30FF-368H-1	006	AOO	04/04/2013/09:31:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
625a73ba7e688e9e	-----------------O	L13144F0065	0	D33N14010	FM30FF-368H-1	006	AOO	04/04/2013/09:32:39	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
72471fb8fe89c254	-----------------O	L13144F0055	0	D33N15323	FM30FF-368H-1	006	AOO	04/04/2013/09:33:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
7252037aaacbeb1b	-----------------O	L13144F0056	0	D33N15316	FM30FF-368H-1	006	AOO	04/04/2013/09:34:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
c25e02c8d2caa324	-----------------O	L13144F0054	0	D33N12030	FM30FF-368H-1	006	AOO	04/04/2013/09:34:22	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
724727b9f530c8ed	-----------------O	L13144F0053	0	D33N12021	FM30FF-368H-1	006	AOO	04/04/2013/09:35:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
d25266bb85fc6f26	-----------------O	L13144F0051	0	D33N12014	FM30FF-368H-1	006	AOO	04/04/2013/09:35:20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
52561f110b4a83ad	-----------------O	L13144F0052	0	D33N12013	FM30FF-368H-1	006	AOO	04/04/2013/09:35:41	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
625e4c082d3cf370	-----------------O	L13144F0050	0	D33N12031	FM30FF-368H-1	006	AOO	04/04/2013/09:35:59	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
225fb37147991b0f	-----------------O	L13144F0049	0	D33N12029	FM30FF-368H-1	006	AOO	04/04/2013/09:36:16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
0257f8d6fd739b70	-----------------O	L13144S0001	0	D33N14792	FM30FF-368H-1	006	AOO	04/04/2013/09:36:56	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
82463ebacec7d3da	-----------------O	L13144S0002	0	D33N14730	FM30FF-368H-1	006	AOO	04/04/2013/09:37:13	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
525ea5dd7a095b52	-----------------O	L13144S0004	0	D33N14729	FM30FF-368H-1	006	AOO	04/04/2013/09:37:31	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
425bcf7b448638e0	-----------------O	L13144S0003	0	D33N14724	FM30FF-368H-1	006	AOO	04/04/2013/09:37:49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
825f5f5464189e3d	-----------------O	L13144S0005	0	D33N14737	FM30FF-368H-1	006	AOO	04/04/2013/09:38:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
724fd20739d68518	-----------------O	L13144S0006	0	D33N12000	FM30FF-368H-1	006	AOO	04/04/2013/09:38:42	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
9243652024560c2f	-----------------O	L13144S0008	0	D33N11998	FM30FF-368H-1	006	AOO	04/04/2013/09:39:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
